impressionist,इम्प्रेशनिस्ट,इम्प्रेशनिस्ट
rudragaira,रुद्रगैरा,रुद्रगैरा
jijivishaen,जिजीविषाएं,जिजीविषाएं
anirmit,अनिर्मित,अनिर्मित
oonguli,ऊंगुली,ऊंगुली
chhinakte,छिनकते,छिनकते
kaamasen,कामसेन,कामसेन
pairahanon,पैराहनों,पैराहनों
bahudeshi,बहुदेशी,बहुदेशी
moloscum,मोलोस्कम,मोलोस्कम
universities,यूनिवर्सिटिज़,यूनिवर्सिटिज़
shwasvihin,श्वासविहीन,श्वासविहीन
laxamma,लक्षम्मा,लक्षम्मा
litiljan,लिटिलजान,लिटिलजान
parreksha,पर्रेक्षा,पर्रेक्षा
mughlo,मुगलो,मुगलो
julfkaar,ज़ुल्फ़कार,ज़ुल्फ़कार
chimurdila,चिमुरडीला,चिमुरडीला
ishamsingh,ईशमसिंह,ईशमसिंह
prashikshanadaataaon,प्रशिक्षणदाताओं,प्रशिक्षणदाताओं
otlela,ओतलेला,ओतलेला
laglela,लागलेला,लागलेला
diageo,डियागो,डियागो
ghachaak,घचाक,घचाक
pkcs,पीकेसीएस,पीकेसीएस
urbanclap,अर्बनक्लेप,अर्बनक्लेप
nahune,नहुने,नहुने
karyalayi,कार्यलयी,कार्यलयी
ramjanpur,रामजनपुर,रामजनपुर
medet,मेडेट,मेडेट
kadnatak,कड़नाटक,कड़नाटक
puravaai,पुरवाई,पुरवाई
chunjar,चुंजर,चुंजर
lalaatakeeya,ललाटकीय,ललाटकीय
hansani,हंसनी,हंसनी
statewide,स्टेटवाइड,स्टेटवाइड
sharangadev,शारंगदेव,शारंगदेव
antarviram,अंतर्विराम,अंतर्विराम
lingwistic,लिंगविस्टिक,लिंगविस्टिक
doklam,दोकलम,दोकलम
chidaakar,चिड़ाकर,चिड़ाकर
karvriddhi,करवृद्धि,करवृद्धि
lootaati,लूटाती,लूटाती
mkpp,एमकेपीपी,एमकेपीपी
karanpur,कर्णपुर,कर्णपुर
pravidhimantri,प्रविधिमन्त्री,प्रविधिमन्त्री
jagannathpur,जगननाथपुर,जगननाथपुर
ranjot,रणजोत,रणजोत
yoogal,यूगल,यूगल
baatvidhaayak,बातविधायक,बातविधायक
curran,करेन,करेन
bholwas,भोलवास,भोलवास
sdhey,सधे,सधे
ghotya,घोट्या,घोट्या
labranch,लाब्रांच,लाब्रांच
brandavan,बृंदावन,बृंदावन
zuberkhan,जुबेरखान,जुबेरखान
bhelwakuda,भेलवाकुदा,भेलवाकुदा
kathanika,कथानिका,कथानिका
gandharvaji,गंधर्वजी,गंधर्वजी
kodkar,कोड़कर,कोड़कर
nilokhadi,निलोखड़ी,निलोखड़ी
amansa,अमांसा,अमांसा
samgotron,समगोत्रों,समगोत्रों
shangharsh,शंघर्ष,शंघर्ष
purvaagraha,पूर्वाग्रह,पूर्वाग्रह
pavleen,पावलीन,पावलीन
seaview,सीव्यू,सीव्यू
srichitraguptaji,श्रीचित्रगुप्तजी,श्रीचित्रगुप्तजी
rotatory,रोटेटरी,रोटेटरी
hironmoy,हिरोनमय,हिरोनमय
bharathirajaa,भारतीराजा,भारतीराजा
menseel,मैनसिल,मैनसिल
diversifying,डाइवर्सिफाइंग,डाइवर्सिफाइंग
prajjaavalan,प्रज्जावलन,प्रज्जावलन
kuzyaev,कुजयीव,कुजयीव
balabehadhaa,बलबेहड़ा,बलबेहड़ा
parsamanpur,परसमनपुर,परसमनपुर
shaarirvigyaan,शारीरविज्ञान,शारीरविज्ञान
wruckfront,व्रकफ्रन्ट,व्रकफ्रन्ट
bagas,बगास,बगास
harishchandrika,हरिश्चंद्रिका,हरिश्चंद्रिका
parotpeedan,परोत्पीड़न,परोत्पीड़न
nakatpur,नकटपुर,नकटपुर
mayurposhakon,मयूरपोषकों,मयूरपोषकों
gurna,गुरना,गुरना
bahpur,बाहपुर,बाहपुर
mombu,मोम्बू,मोम्बू
saazedaariyaan,साझेदारियाँ,साझेदारियाँ
pratbandhon,प्रतबंधों,प्रतबंधों
utpadnehi,उत्पादनेही,उत्पादनेही
vasanthakumar,वसंतकुमार,वसंतकुमार
golokopitenko,गोलोकोपीतेंको,गोलोकोपीतेंको
karansingh,करनसिंह,करनसिंह
updraft,अपड्राफ्ट,अपड्राफ्ट
oonkaar,ऊंकार,ऊंकार
kurauna,कुरौना,कुरौना
nadishan,नादीशान,नादीशान
controdia,कांट्रोडिया,कांट्रोडिया
nemtaat,नेमतात,नेमतात
harmontherapy,हार्मोनथेरेपी,हार्मोनथेरेपी
sisfa,सिस्फा,सिस्फा
subscriber,सब्स्क्राईबर,सब्स्क्राईबर
jeruah,जेरुआ,जेरुआ
madhyasthani,मध्यस्थानी,मध्यस्थानी
pavtyanchi,पावत्यांची,पावत्यांची
vasuganon,वसुगणों,वसुगणों
galactosides,गैलेक्टोसाइड्स,गैलेक्टोसाइड्स
nayanbhiram,नयनभिराम,नयनभिराम
laudhar,लौधर,लौधर
gulelen,गुलेलें,गुलेलें
abax,एबैक्स,एबैक्स
ariss,एआरआईएसएस,एआरआईएसएस
sachchee,सच्ची,सच्ची
dalaa,दला,दला
arju,आरजू,आरजू
vxunxx,वीएक्सयूएनएक्सएक्स,वीएक्सयूएनएक्सएक्स
sardinia,सर्दीनिया,सर्दीनिया
titabor,टीटाबोर,टीटाबोर
kamthe,कामठे,कामठे
dhalipur,ढालीपुर,ढालीपुर
pongamia,पोंगमिआ,पोंगमिआ
nanoskar,नानोस्कर,नानोस्कर
coahuila,कोआहिला,कोआहिला
pillayarpatti,पिल्लयारपट्टी,पिल्लयारपट्टी
sukano,सुकानो,सुकानो
swasthakar,स्वस्थकर,स्वस्थकर
developing,डेवलपिन्ग,डेवलपिन्ग
maarogyam,मारोग्यं,मारोग्यं
saakal,शाकल,शाकल
mandavia,मंडाविया,मंडाविया
steatite,स्टीयेटाइट,स्टीयेटाइट
srimahavirji,श्रीमहावीरजी,श्रीमहावीरजी
bhidwale,भीड़वाले,भीड़वाले
mukhyashabd,मुख्यशब्द,मुख्यशब्द
tugansigarh,तुगांसीगढ़,तुगांसीगढ़
konasana,कोणासन,कोणासन
devadasiyon,देवदासियों,देवदासियों
bhatijeki,भतीजेकी,भतीजेकी
kravitz,क्रॉविट्ज़,क्रॉविट्ज़
fabcon,फेबकॉन,फेबकॉन
flavia,फ्लाविया,फ्लाविया
sumoimari,सुमोईमारी,सुमोईमारी
ablambit,अबलाम्बित,अबलाम्बित
amorphous,एमोर्फस,एमोर्फस
tafreet,तफ्रीत,तफ्रीत
kickstarts,किकस्टार्ट,किकस्टार्ट
khalpe,खलपे,खलपे
dugawan,दुगावन,दुगावन
numerology,न्युमेरोलोजी,न्युमेरोलोजी
bhaddagi,भद्दगी,भद्दगी
jamarashiyan,जमाराशियां,जमाराशियां
gurwin,गुरविन,गुरविन
yojnaonki,योजनाओंकी,योजनाओंकी
palayattu,पलायट्टु,पलायट्टु
khudkalo,खुदकलो,खुदकलो
misbegauten,मिस्बेगौटेन,मिस्बेगौटेन
ganmukkateshwar,गणमुक्कतेश्वर,गणमुक्कतेश्वर
faia,फिया,फिया
zibih,ज़िबिह,ज़िबिह
chumbakshastri,चुंबकशास्त्री,चुंबकशास्त्री
katsuki,काटसुकी,काटसुकी
curio,क्यूरियो,क्यूरियो
facreera,फैक्रीरा,फैक्रीरा
nrisingh,नृसिंह,नृसिंह
kenirvachan,केनिर्वाचन,केनिर्वाचन
kalangal,कालंगल,कालंगल
taranath,तारानाथ,तारानाथ
macleans,मक्लीन्ज़,मक्लीन्ज़
rajaane,रजाने,रजाने
nasirul,नसिरूल,नसिरूल
gahata,गहता,गहता
badvelkar,बडवेलकर,बडवेलकर
paraakramaacham,पराक्रमाचं,पराक्रमाचं
matithi,मतिथि,मतिथि
harba,हर्बा,हर्बा
zindgaaniyaan,ज़िन्द्गानियाँ,ज़िन्द्गानियाँ
alaklanda,अलकलंदा,अलकलंदा
rajinikantan,रजनीकांतन,रजनीकांतन
mojev,मोजेव,मोजेव
jeevanyapika,जीवनयापिका,जीवनयापिका
chokan,चोकन,चोकन
sudhriti,सुधृति,सुधृति
safsakha,सफसखा,सफसखा
jakhauria,जखौरिया,जखौरिया
malistrome,मैलिस्ट्रोम,मैलिस्ट्रोम
pectate,पेक्टेट,पेक्टेट
agyatalogon,अज्ञातलोगों,अज्ञातलोगों
uvaachte,उवाचते,उवाचते
sanrakshanach,संरक्षणच,संरक्षणच
saundaryavati,सौन्दर्यवती,सौन्दर्यवती
chhayachitrasathi,छायाचित्रासाठी,छायाचित्रासाठी
rahoogi,रहूगी,रहूगी
trumpanuma,ट्रंपनुमा,ट्रंपनुमा
bhayavahi,भयावही,भयावही
simulations,सिमुलेशंस,सिमुलेशंस
badiwale,बाडीवाले,बाडीवाले
shivabati,शिवबती,शिवबती
ardhpargamya,अर्धपारगम्य,अर्धपारगम्य
bfarm,बीएफएआरएम,बीएफएआरएम
roszak,रोजैक,रोजैक
upajau,उपजाऊ,उपजाऊ
vaachanaalaya,वाचनालय,वाचनालय
trilokon,त्रिलोकों,त्रिलोकों
anusuchijati,अनुसूचिजाति,अनुसूचिजाति
shoojit,सुजीत,सुजीत
wenbin,वेंबिन,वेंबिन
jyortilingo,ज्योर्तिलिंगो,ज्योर्तिलिंगो
khanchoma,खांचोमा,खांचोमा
masoorsah,मसूरसह,मसूरसह
sugnara,सुगनारा,सुगनारा
projectorchya,प्रोजेक्टरच्या,प्रोजेक्टरच्या
ddee,डीडीईई,डीडीईई
wartman,वार्टमैन,वार्टमैन
sabzabagon,सब्ज़बागों,सब्ज़बागों
rakhavaaein,रखवाएँ,रखवाएँ
aci,एसीआई,एसीआई
badbudaar,बदबूदार,बदबूदार
antarevirodh,अंतरेविरोध,अंतरेविरोध
empur,एमपुर,एमपुर
tomatoland,टोमैटोलैंड,टोमैटोलैंड
undeli,उंडेली,उंडेली
jhaadsugudaa,झाड़सुगुड़ा,झाड़सुगुड़ा
seemargaon,सीमरगांव,सीमरगांव
pakhwad,पखवाड,पखवाड
genetically,जेनेटीकली,जेनेटीकली
dirgent,डिर्जेंट,डिर्जेंट
horma,होरमा,होरमा
ghurghuri,घुरघुरी,घुरघुरी
vaiyakitak,वैयकितक,वैयकितक
bahuprajaanik,बहुप्रजानिक,बहुप्रजानिक
ravichandar,रविचंद्र,रविचंद्र
midder,मिडर,मिडर
chachri,चाचरी,चाचरी
armorum,आर्मोरम,आर्मोरम
ainthana,ऐंठन,ऐंठन
calmette,कैलमेट,कैलमेट
sipl,एसआईपीएल,एसआईपीएल
swaniyojit,स्वनियोजित,स्वनियोजित
centimeterke,सेंटीमीटरके,सेंटीमीटरके
manostithi,मनोस्तिथि,मनोस्तिथि
nuchenge,नुचेंगे,नुचेंगे
paikaan,पैकां,पैकां
bhawaji,भवाजी,भवाजी
vinte,विंटे,विंटे
ozdemir,आजदमीर,आजदमीर
mahankal,महानकाल,महानकाल
failana,फैलना,फैलना
garim,गरीम,गरीम
vinson,विंसन,विंसन
yatheshtam,यथेष्टम्,यथेष्टम्
impex,इम्पेक्स,इम्पेक्स
jaripal,जरीपाल,जरीपाल
parisamoohan,परिसमूहन,परिसमूहन
faulds,फ़ॉल्ड्स,फ़ॉल्ड्स
gananeshi,गणनेशी,गणनेशी
navsanshodhan,नवसंशोधन,नवसंशोधन
akashlok,आकाशलोक,आकाशलोक
instiutional,इन्स्टीयूशनल,इन्स्टीयूशनल
prosperous,प्रॉस्परस,प्रॉस्परस
porosus,पोरोसस,पोरोसस
schroefer,श्रोफर,श्रोफर
teejo,तीजो,तीजो
maikal,मैकल,मैकल
satelline,सैटेलाइन,सैटेलाइन
dahia,दहिया,दहिया
polusson,पोलुसन,पोलुसन
marathikaran,मराठीकरण,मराठीकरण
toovrata,तूव्रता,तूव्रता
tellcity,टेलसिटी,टेलसिटी
taamjhaam,तामझाम,तामझाम
bhaulendra,भौलेंद्र,भौलेंद्र
maltage,माल्टेज,माल्टेज
sarpgandha,सर्पगन्धा,सर्पगन्धा
polymorph,पॉलीमोर्फ,पॉलीमोर्फ
murbani,मुरबनी,मुरबनी
nirudhnagar,निरुद्धनगर,निरुद्धनगर
raktachi,रक्ताची,रक्ताची
likhnewala,लिखनेवाला,लिखनेवाला
jyotishmath,ज्योतिषमठ,ज्योतिषमठ
salicillate,सेलिसिलेट,सेलिसिलेट
dharmottara,धर्मोत्तर,धर्मोत्तर
ignity,इग्नाइटी,इग्नाइटी
restorates,रेस्टोरेटों,रेस्टोरेटों
dhurandharji,धुरंधरजी,धुरंधरजी
hayatunnisa,हयातुननिसा,हयातुननिसा
vidyarthyanjaval,विद्यार्थ्यांजवळ,विद्यार्थ्यांजवळ
patrataprapt,पात्रताप्राप्त,पात्रताप्राप्त
pendency,पेंडेंसी,पेंडेंसी
pagatya,पगत्या,पगत्या
rahulane,राहूलने,राहूलने
chipti,चिपटी,चिपटी
sahayataarth,सहयतार्थ,सहयतार्थ
brahmpora,ब्रह्मपोरा,ब्रह्मपोरा
khadyamantri,खाद्यमन्त्री,खाद्यमन्त्री
chhanna,छन्ना,छन्ना
shakur,शकर,शकर
videochachi,वीडियोचाची,वीडियोचाची
pdcb,पीडीसीबी,पीडीसीबी
rumak,रूमक,रूमक
vrikshasampadeche,वृक्षसंपदेचे,वृक्षसंपदेचे
saundaryam,सौंदर्यम्,सौंदर्यम्
arshu,अर्शु,अर्शु
nideshi,निदेशी,निदेशी
bambha,बांभा,बांभा
aakiye,आकिए,आकिए
swim,स्विम,स्विम
mangrohani,मंगरोहनी,मंगरोहनी
ulya,उल्या,उल्या
tungwali,तुंगवाली,तुंगवाली
sinote,सिनोटे,सिनोटे
mcvittees,मैकविटीज,मैकविटीज
blogia,ब्लोगिया,ब्लोगिया
bindaganj,बिंदागंज,बिंदागंज
kalusit,कलूसित,कलूसित
yamurti,यमूर्ति,यमूर्ति
debca,डेब्का,डेब्का
nakhrala,नखराला,नखराला
stapler,स्टैप्लर,स्टैप्लर
aadad,आङ्ङ्,आङ्ङ्
mavalane,मावालेन,मावालेन
patnibarobar,पत्नीबरोबर,पत्नीबरोबर
prashasy,प्रशस्य,प्रशस्य
yasaile,यसैले,यसैले
bharjadhwaj,भरजध्वज,भरजध्वज
chandraloki,चन्द्रलोकी,चन्द्रलोकी
buwan,बुवान,बुवान
bankaron,बंकरों,बंकरों
beedchya,बीडच्या,बीडच्या
volos,वोलास,वोलास
ferc,एफईआरसी,एफईआरसी
kozabekov,कोजाबेकोव,कोजाबेकोव
viprashaap,विप्रशाप,विप्रशाप
iom,आईओएम,आईओएम
sharabghar,शराबघर,शराबघर
muslimanche,मुस्लिमांचे,मुस्लिमांचे
kenhala,केन्हाला,केन्हाला
gurich,गुरिच,गुरिच
forbin,फोरबीन,फोरबीन
chikatgaonkar,चिकटगावकर,चिकटगावकर
sagarbhavastha,सगर्भावस्था,सगर्भावस्था
devakon,देवकों,देवकों
praneshwari,प्राणेश्वरी,प्राणेश्वरी
minitus,मिनिटस,मिनिटस
shivarajot,शिवराजोत,शिवराजोत
strides,स्ट्राइडस,स्ट्राइडस
arthakopiya,अर्थकोपिया,अर्थकोपिया
comnet,कॉमनेट,कॉमनेट
khomenai,खोमेनई,खोमेनई
ohadon,ओहदों,ओहदों
datara,दतर,दतर
thissayanayagam,तिस्सायनयगम,तिस्सायनयगम
majrah,माजराह,माजराह
imoticon,इमोटीकॉन,इमोटीकॉन
haneja,हनेजा,हनेजा
mirabolen,मीराबोलेन,मीराबोलेन
nehaay,नेहाय,नेहाय
thayikaran,थायीकरण,थायीकरण
gajal,गजल,गजल
uddharak,उद्धारक,उद्धारक
andress,एंड्रेस,एंड्रेस
aapbal,आपबल,आपबल
microerigation,माइक्रोइरीगेशन,माइक्रोइरीगेशन
tallgrass,टॉलग्रास,टॉलग्रास
naavade,नावड़े,नावड़े
macroeconomic,मैक्रोइकनोमिक,मैक्रोइकनोमिक
kharchanusarach,खर्चानुसारच,खर्चानुसारच
parachalate,परचलते,परचलते
paarjeetar,पार्जीटर,पार्जीटर
blaauz,ब्लाउज़,ब्लाउज़
bandobastdhariyon,बंदोबस्तधारियों,बंदोबस्तधारियों
mairga,मैरगा,मैरगा
hofmann,हौफमैन,हौफमैन
publi,पुबली,पुबली
pnab,पीएनएबी,पीएनएबी
naslyas,नसल्यास,नसल्यास
gudda,गुदा,गुदा
pangali,पंगाली,पंगाली
kemmu,खेमु,खेमु
fokcha,फोकचा,फोकचा
ishwarchandra,इश्वरचंद्र,इश्वरचंद्र
dartford,डार्टफोर्ड,डार्टफोर्ड
myakre,म्याक्रे,म्याक्रे
netrasena,नेत्रसेन,नेत्रसेन
telnadeviruddha,तेलनाडेविरुद्ध,तेलनाडेविरुद्ध
panchasav,पंचासव,पंचासव
bujhaavaane,बुझावाने,बुझावाने
dwidhavastha,द्विधावस्था,द्विधावस्था
shambuka,शम्बूक,शम्बूक
luckwid,लक्विड,लक्विड
sekulkar,सेकुलकर,सेकुलकर
diwali,दीपावली,दीपावली
gaanvame,गाँवमे,गाँवमे
vicharlyavarhi,विचारल्यावरही,विचारल्यावरही
kuchibhatla,कुचिभाटला,कुचिभाटला
sarajakta,सराजकता,सराजकता
mantramanjari,मन्त्रमंजरी,मन्त्रमंजरी
janjauli,जंजौली,जंजौली
nazira,नाज़िरा,नाज़िरा
chhataahi,छटाही,छटाही
dernell,डर्नेल,डर्नेल
migara,मिगर,मिगर
fagunee,फागुनी,फागुनी
executors,एक्जिक्यूटर्स,एक्जिक्यूटर्स
mandawat,मांडावत,मांडावत
keladi,केलादि,केलादि
tengal,टेंगल,टेंगल
tabar,तबर,तबर
jahuri,जहूरी,जहूरी
bhavshil,भावशील,भावशील
anarkaur,अनारकौर,अनारकौर
karonga,करोंगा,करोंगा
bandaraache,बंदराचे,बंदराचे
postberg,पोस्टबर्ग,पोस्टबर्ग
laabhpradaayak,लाभप्रदायक,लाभप्रदायक
shivanarayan,शिवनारायण,शिवनारायण
sukhbinder,सुखबिन्द्र,सुखबिन्द्र
annachya,अन्नाच्या,अन्नाच्या
parkotayukt,परकोटायुक्त,परकोटायुक्त
curriculum,करिक्युलम,करिक्युलम
ilahabans,इलाहाबांस,इलाहाबांस
syahal,स्याहल,स्याहल
kbadi,कबाड़ी,कबाड़ी
jhass,झस्स,झस्स
bonasinga,बोनासिंगा,बोनासिंगा
nimaadkhedi,निमाड़खेड़ी,निमाड़खेड़ी
philanthrophy,फिलैन्थ्रोफी,फिलैन्थ्रोफी
kimble,किंबले,किंबले
shyamudas,श्यामूदास,श्यामूदास
jhirjhire,झिरझिरे,झिरझिरे
nonditun,नोंदीतून,नोंदीतून
zanenchus,जानेन्कस,जानेन्कस
adhigraham,अधिग्रहम,अधिग्रहम
pva,पीवीए,पीवीए
putrasurjit,पुत्रसुरजीत,पुत्रसुरजीत
aurayia,ओरैया,ओरैया
croft,क्रोफ्ट,क्रोफ्ट
mugdhesh,मुग्धेश,मुग्धेश
antardarshan,अन्तर्दर्शन,अन्तर्दर्शन
dhuska,धुसका,धुसका
saarupya,सारुप्य,सारुप्य
tokarczuk,टोकर्कज़ुक,टोकर्कज़ुक
thampuram,तम्पुरम,तम्पुरम
bhagyachandra,भाग्यचंद्र,भाग्यचंद्र
yunusbhai,युनूसभाई,युनूसभाई
vaahata,वाहता,वाहता
prapanjan,परापंजन,परापंजन
kartrivaachya,कर्तृवाच्य,कर्तृवाच्य
haripatti,हरिपट्टी,हरिपट्टी
kachhara,कछारा,कछारा
shamsham,शमशाम,शमशाम
paksat,पाकसैट,पाकसैट
ashweel,अश्वील,अश्वील
aagrahpurna,आग्रहपूर्ण,आग्रहपूर्ण
opposite,अपोजिट,अपोजिट
akahi,अकाही,अकाही
sultam,सुल्ताम,सुल्ताम
mawahibun,मवाहिबुन,मवाहिबुन
tandavastrot,ताण्डवस्त्रोत,ताण्डवस्त्रोत
zaakire,ज़ाकिरे,ज़ाकिरे
clat,क्लेट,क्लेट
adhikaarivargaavar,अधिकारीवर्गावर,अधिकारीवर्गावर
rasvivechan,रसविवेचन,रसविवेचन
spn,एसपीएन,एसपीएन
fatehgadi,फतेहगढ़ी,फतेहगढ़ी
karena,करेना,करेना
trosberg,ट्रॉसबर्ग,ट्रॉसबर्ग
balidanachi,बलिदानाची,बलिदानाची
kumbhsingh,कुंभसिंह,कुंभसिंह
murtala,मुरतला,मुरतला
vismaytapurvak,विस्मयतापूर्वक,विस्मयतापूर्वक
lorenceville,लॉरेंसविले,लॉरेंसविले
atyalpasankhyak,अत्यल्पसंख्याक,अत्यल्पसंख्याक
vahashate,वहशते,वहशते
oongaaliyaan,ऊंगालियाँ,ऊंगालियाँ
toshimitsu,तोशीमित्सू,तोशीमित्सू
shivsmarkala,शिवस्मारकाला,शिवस्मारकाला
callin,कॉलिन,कॉलिन
vidhaykar,विधायकर,विधायकर
humpi,हम्पी,हम्पी
upchunaav,उपचुनाव,उपचुनाव
haridwarilal,हरिद्वारीलाल,हरिद्वारीलाल
yongsters,यॉन्गस्टर्स,यॉन्गस्टर्स
oleen,ओलीन,ओलीन
hallons,हैलोन्स,हैलोन्स
sgvp,एसजीवीपी,एसजीवीपी
chhawana,छावना,छावना
charminar,चारमिनार,चारमिनार
cashemimo,कैशमीमो,कैशमीमो
saddan,सद्दन,सद्दन
nlma,एनएलएमए,एनएलएमए
doodarshan,दूदर्शन,दूदर्शन
kodhara,कोधारा,कोधारा
yantrasamugriche,यंत्रसामुग्रीचे,यंत्रसामुग्रीचे
hinacha,हिनाचा,हिनाचा
nordin,नॉर्डिन,नॉर्डिन
abhivaadakon,अभिवादकों,अभिवादकों
lovence,लवेंस,लवेंस
ankushane,अंकुशने,अंकुशने
nyotmaan,न्योत्मान,न्योत्मान
tofa,तोफा,तोफा
drohapurna,द्रोहपूर्ण,द्रोहपूर्ण
wakal,वाकल,वाकल
kaanunon,कानूनों,कानूनों
vilnelia,विलनेलिया,विलनेलिया
omnipresent,ओम्नीप्रेजेंट,ओम्नीप्रेजेंट
shramsudhar,श्रमसुधार,श्रमसुधार
siondha,सिओंधा,सिओंधा
chitprakashanand,चित्प्रकाशानंद,चित्प्रकाशानंद
krishnakrishna,कृष्णकृष्ण,कृष्णकृष्ण
prokhorenko,प्रोखोरेंको,प्रोखोरेंको
pramadon,प्रमादों,प्रमादों
rundwate,रुंदवाते,रुंदवाते
jyunti,ज्यूंती,ज्यूंती
behudagi,बेहूदगी,बेहूदगी
nanaula,ननौला,ननौला
aarh,आर्ह,आर्ह
fenkege,फेंकेगे,फेंकेगे
baloghaan,बालोद्यान,बालोद्यान
aulus,आउलुस,आउलुस
katiyamar,कटियामार,कटियामार
infoservices,इन्फोसर्विसेज,इन्फोसर्विसेज
drins,ड्रिंस,ड्रिंस
avrodhmukt,अवरोधमुक्त,अवरोधमुक्त
bantaayega,बंटायेगा,बंटायेगा
balke,बलके,बलके
akfd,एकेएफडी,एकेएफडी
paravartan,परवर्तन,परवर्तन
ganoddesh,गणोद्देश,गणोद्देश
koldam,कोलडैम,कोलडैम
stobdan,स्टोबडेन,स्टोबडेन
mandaraayenge,मंडराएंगे,मंडराएंगे
polyvalent,पॉलिवैलेंट,पॉलिवैलेंट
wicketsney,विकेटस्ने,विकेटस्ने
kuyil,कोयल,कोयल
harras,हर्रास,हर्रास
ulang,उलांग,उलांग
amaura,अमौरा,अमौरा
chheyar,छेयर,छेयर
tarhar,तरहार,तरहार
nyle,नाइल,नाइल
pisencha,पिसेंचा,पिसेंचा
kalaavastuon,कलावस्तुओं,कलावस्तुओं
farokh,फारूख,फारूख
agnipeediton,अग्निपीड़ितों,अग्निपीड़ितों
dhauleda,धौलेडा,धौलेडा
ashisht,अशिष्ट,अशिष्ट
ibisi,इबीसी,इबीसी
parichhitti,परिच्छित्ति,परिच्छित्ति
navaupaniveshwaadi,नवउपनिवेशवादी,नवउपनिवेशवादी
manachaha,मनाचाहा,मनाचाहा
acharyamahamandaleshwar,आचार्यमहामण्डलेश्वर,आचार्यमहामण्डलेश्वर
falnewala,फलनेवाला,फलनेवाला
richthofen,रिचथोफन,रिचथोफन
intessa,इंटेसा,इंटेसा
baruipur,बरुइपुर,बरुइपुर
undiserving,अनडिजर्विंग,अनडिजर्विंग
khadapa,खड़पा,खड़पा
sartin,सार्टिन,सार्टिन
swasatantra,स्वसतंत्र,स्वसतंत्र
seraha,सेरहा,सेरहा
bridgebus,ब्रिजबस,ब्रिजबस
mahafi,महाफी,महाफी
gmmr,जीएमएमआर,जीएमएमआर
savinder,सविन्द्र,सविन्द्र
scardino,स्कारडिनो,स्कारडिनो
vevi,वेवी,वेवी
siarani,सियारानी,सियारानी
mahalwan,महलवान,महलवान
apekshaya,अपेक्षया,अपेक्षया
chhedbikinimahila,छेदबिकिनीमहिला,छेदबिकिनीमहिला
waria,वारिया,वारिया
dakhvinyachihi,दाखविण्याचीही,दाखविण्याचीही
labao,लबाओ,लबाओ
sanwariyaa,संवरिया,संवरिया
heliborne,हैलीबोर्न,हैलीबोर्न
khaijar,खैजर,खैजर
suntushti,सुंतुष्टि,सुंतुष्टि
shyamkatori,श्यामकटोरी,श्यामकटोरी
ngen,एनजीईएन,एनजीईएन
ifb,आइएफबी,आइएफबी
uchatana,उचटना,उचटना
gangale,गंगले,गंगले
khursani,खुरसानी,खुरसानी
suadgar,सुअदगर,सुअदगर
spheres,स्फेरेस,स्फेरेस
sapurde,सपूर्दे,सपूर्दे
feifield,फीफील्ड,फीफील्ड
bullance,बुलेंस,बुलेंस
atikargar,अतिकारगर,अतिकारगर
inkshaf,इंकशाफ,इंकशाफ
jurda,जुरदा,जुरदा
bholka,भोलका,भोलका
mettukulam,मेट्टुकुलम,मेट्टुकुलम
mariopol,मारियोपोल,मारियोपोल
vericose,वेरिकोज,वेरिकोज
membrane,मेंब्रेन,मेंब्रेन
sheller,शेल्लेर्,शेल्लेर्
nariwala,नरिवाला,नरिवाला
manesar,मानेसार,मानेसार
rambadanwa,रामबदनवा,रामबदनवा
hanmandlu,हनमंडलु,हनमंडलु
kroft,क्रोफ्ट,क्रोफ्ट
exarcise,एक्सार्साइज़,एक्सार्साइज़
lagaanaapatni,लगानापत्नी,लगानापत्नी
paidaaish,पैदाइश,पैदाइश
roundteam,राउंडटीम,राउंडटीम
blackwell,ब्लैकवैल,ब्लैकवैल
kshetrap,क्षेत्रप,क्षेत्रप
ginaaten,गिनातें,गिनातें
kevosi,केवोसी,केवोसी
katarbar,कटरबार,कटरबार
planks,प्लांक्स,प्लांक्स
kathras,कथरस,कथरस
johini,जोहिनी,जोहिनी
chingadoo,चिंगड़ू,चिंगड़ू
ardhmurchhit,अर्द्धमूर्छित,अर्द्धमूर्छित
pirayas,पिरायस,पिरायस
igrm,आईजीआरएम,आईजीआरएम
virange,विरंगे,विरंगे
samaujhete,समौझेते,समौझेते
apanat,अपनत,अपनत
labbaq,लब्बैक,लब्बैक
sambhavate,संभवते,संभवते
kisiiko,किसीको,किसीको
jhunjharu,झुंझरू,झुंझरू
subhein,सुबहें,सुबहें
kran,क्रन,क्रन
photographed,फोटोग्राफी,फोटोग्राफी
maisaheb,माईसाहेब,माईसाहेब
guramkhedi,गुरमखेड़ी,गुरमखेड़ी
natesan,नटेसन,नटेसन
gautamago,गौतमगो,गौतमगो
kanodia,कनोदिया,कनोदिया
lahuria,लाहुरिया,लाहुरिया
orbassano,ओरबासानो,ओरबासानो
rajbharon,राजभरों,राजभरों
plasticomishrit,प्लास्टिकमिश्रित,प्लास्टिकमिश्रित
hitch,हिचक,हिचक
honeycrisp,हनीक्रिस्प,हनीक्रिस्प
petvalyanantar,पेटवल्यानंतर,पेटवल्यानंतर
eastindies,ईस्टइण्डीज,ईस्टइण्डीज
hatiyaane,हतियाने,हतियाने
